screen_id,screen_name,module,container,group,id,label,type,required,readonly,unit,options,source,source_status
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Immobilisation and positioning,bolus_required_y_n_material_thickness_in_mm_location_frequency_every_fraction_al,"Bolus required (Y/N; material, thickness in mm, location, frequency — every fraction / alternate / specified)",select,True,False,,Yes | No,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Immobilisation and positioning,skin_marks_tattoos_description,Skin marks/tattoos (description),textarea,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Immobilisation and positioning,motion_managementwith_parameters,Motion managementwith parameters,select,False,False,,None | Free breathing | Breath-hold — inspiration | Breath-hold — expiration | Gating | Abdominal compression | Tracking) with parameters,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Immobilisation and positioning,bladder_bowel_stomach_preparation_protocol,Bladder/bowel/stomach preparation protocol,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Immobilisation and positioning,special_positioning_notes,Special positioning notes.,select,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Image guidance,igrt_modality,IGRT modality,select,False,False,,None | kV planar | MV planar | kV CBCT | MV CT | Surface guidance | Ultrasound | Implanted markers | MR),Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Image guidance,frequency,Frequency,select,False,False,,Daily | First n fractions then weekly | Weekly | Alternate | Per protocol — with the pattern),Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Image guidance,matching_structures,Matching structures,select,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Image guidance,action_levels_tolerances,Action levels/tolerances,select,True,False,,correct and proceed | re-image | call RO | call physics — ),Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Image guidance,imaging_dose_consideration,Imaging dose consideration,number,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Image guidance,who_may_approve_an_out_of_tolerance_match_role,Who may approve an out-of-tolerance match (role).,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Concurrent therapy,concurrent_systemic_therapy_y_n_regimen_link_timing_relative_to_fractions_coordi,Concurrent systemic therapy (Y/N; regimen link; timing relative to fractions; coordinating MO),select,False,False,,Yes | No,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Concurrent therapy,other_concurrent_modality,Other concurrent modality,select,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Concurrent therapy,sequencing_constraints,Sequencing constraints.,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Special instructions,instructions_to_simulation,Instructions to simulation,textarea,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Special instructions,to_planning_dosimetry,to planning/dosimetry,textarea,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Special instructions,to_physics,to physics,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Special instructions,to_rtt,to RTT,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Special instructions,to_nursing_skin_care_supportive_medication,"to nursing (skin care, supportive medication)",text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Special instructions,contraindications_and_cautions,contraindications and cautions,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Special instructions,supportive_medications_prescribed_for_the_course,supportive medications prescribed for the course.,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Course totals,total_course_dose_sum_across_phases_where_volumes_overlap_the_screen_must_state_,Total course dose (sum across phases where volumes overlap — the screen must state whether phases are additive to the same volume or to different v…,select,False,False,mL,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Course totals,total_fractions,Total fractions,number,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Course totals,overall_treatment_time_in_days,Overall treatment time in days,number,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Course totals,eqd2_bed_where_cca_configures_the_capability_calc_176_inputs_formula_and_display,"EQD2/BED where CCA configures the capability (CALC-176, inputs, formula and α/β displayed).",text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Calculated,dose_per_fraction_or_total_dose_whichever_is_derived,Dose per fraction or total dose (whichever is derived),readonly,False,True,Gy,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Calculated,planned_end_date_2,planned end date,readonly,False,True,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Calculated,total_course_dose,total course dose,readonly,False,True,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Calculated,total_fractions_2,total fractions,readonly,False,True,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Calculated,overall_treatment_time,overall treatment time,readonly,False,True,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Calculated,eqd2_bed_where_configured,EQD2/BED where configured,readonly,False,True,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,field,Calculated,consistency_checks_see_alerts,consistency checks (see alerts).,readonly,False,True,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,table:Phases,Phases,entry,Entry,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,table:Phases,Phases,date_time,Date / time,datetime-local,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,table:Phases,Phases,source_owner,Source / owner,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,table:target volumes per phase,target volumes per phase,entry,Entry,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,table:target volumes per phase,target volumes per phase,date_time,Date / time,datetime-local,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,table:target volumes per phase,target volumes per phase,source_owner,Source / owner,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,"table:OAR constraint table (OAR, constraint type, parameter, operator, value, unit, class, source, prior-dose adjustment)","OAR constraint table (OAR, constraint type, parameter, operator, value, unit, class, source, prior-dose adjustment)",entry,Entry,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,"table:OAR constraint table (OAR, constraint type, parameter, operator, value, unit, class, source, prior-dose adjustment)","OAR constraint table (OAR, constraint type, parameter, operator, value, unit, class, source, prior-dose adjustment)",date_time,Date / time,datetime-local,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,"table:OAR constraint table (OAR, constraint type, parameter, operator, value, unit, class, source, prior-dose adjustment)","OAR constraint table (OAR, constraint type, parameter, operator, value, unit, class, source, prior-dose adjustment)",source_owner,Source / owner,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,table:immobilisation devices,immobilisation devices,entry,Entry,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,table:immobilisation devices,immobilisation devices,date_time,Date / time,datetime-local,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,table:immobilisation devices,immobilisation devices,source_owner,Source / owner,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,table:version history.,version history.,entry,Entry,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,table:version history.,version history.,date_time,Date / time,datetime-local,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-003,RT Prescription,C.15 Radiation Oncology,table:version history.,version history.,source_owner,Source / owner,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Request,requested_by,Requested by,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Request,requested_date,requested date,date,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Request,urgency,urgency,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Request,target_simulation_date,target simulation date,date,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Request,scan_protocol_required,scan protocol required,select,True,False,,"slice thickness, extent superior | inferior limits, contrast requirement, 4D | breath-hold, respiratory correlation)",Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Request,additional_imaging_for_fusion_required_mr_pet_with_modality_protocol_whether_sam,"Additional imaging for fusion required (MR, PET — with modality, protocol, whether same-position acquisition needed)",select,True,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Request,special_requirements_sedation_anaesthesia_interpreter_mobility_isolation,"special requirements (sedation, anaesthesia, interpreter, mobility, isolation)",text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Request,pre_simulation_preparation_bladder_filling_bowel_preparation_fasting_oral_contra,"pre-simulation preparation (bladder filling, bowel preparation, fasting, oral contrast timing).",text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Preparation & safety,identity_verified_two_identifiers_method,"Identity verified (two identifiers, method)",select,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Preparation & safety,pregnancy_check_performed_where_applicable,Pregnancy check performed where applicable,datetime-local,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Preparation & safety,prior_rt_confirmed,Prior RT confirmed,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Preparation & safety,cied_confirmed_and_plan_noted,CIED confirmed and plan noted,textarea,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Preparation & safety,allergy_check_for_contrast,Allergy check for contrast,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Preparation & safety,renal_function_for_contrast,Renal function for contrast,date,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Preparation & safety,consent_status,Consent status,select,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Preparation & safety,preparation_instructions_followed_y_n_detail,Preparation instructions followed (Y/N + detail),select,False,False,,Yes | No,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Preparation & safety,patient_able_to_maintain_position_for_the_required_duration_y_n_notes,Patient able to maintain position for the required duration (Y/N + notes).,select,True,False,min,Yes | No,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Positioning & immobilisation performed,position_as_prescribed_confirm_or_record_deviation_with_reason,Position (as prescribed — confirm or record deviation with reason),select,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Positioning & immobilisation performed,arm_head_position,Arm/head position,select,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Positioning & immobilisation performed,immobilisation_devices_used_with_device_id_and_index_serial_positions_repeating_,"Immobilisation devices used with device ID and index/serial positions (repeating: device type, ID, index values per axis, notes) — RO-090 : device …",select,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Positioning & immobilisation performed,headrest_type_and_index,Headrest type and index,select,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Positioning & immobilisation performed,vac_bag_id,Vac-bag ID,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Positioning & immobilisation performed,mask_id_and_fixation_points,Mask ID and fixation points,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Positioning & immobilisation performed,knee_ankle_fix_index,Knee/ankle fix index,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Positioning & immobilisation performed,wing_board_index,Wing board index,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Positioning & immobilisation performed,bolus_applied_at_simulation_y_n_spec,"Bolus applied at simulation (Y/N, spec)",datetime-local,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Positioning & immobilisation performed,positioning_aids,Positioning aids,select,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Positioning & immobilisation performed,comfort_measures,Comfort measures,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Positioning & immobilisation performed,position_tolerance_assessment,Position tolerance assessment.,select,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Acquisition,scanner_unit,Scanner/unit,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Acquisition,protocol_used,Protocol used,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Acquisition,scan_date_time,Scan date/time,datetime-local,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Acquisition,slice_thickness_mm,Slice thickness (mm),text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Acquisition,scan_extent_superior_and_inferior_anatomical_limits,Scan extent (superior and inferior anatomical limits),text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Acquisition,field_of_view,Field of view,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Acquisition,d_acquisition_y_n_phases_respiratory_trace_quality,"D acquisition (Y/N, phases, respiratory trace quality)",select,False,False,,Yes | No,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Acquisition,breath_hold_type_achieved_duration_reproducibility,"Breath-hold (type, achieved duration, reproducibility)",select,False,False,min,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Acquisition,number_of_scans_acquired,Number of scans acquired,number,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Acquisition,additional_datasets_acquired_for_fusion,Additional datasets acquired for fusion,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Acquisition,images_transferred_to_tps_y_n_timestamp,"Images transferred to TPS (Y/N, timestamp)",datetime-local,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Acquisition,acquisition_performed_by,Acquisition performed by,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Acquisition,ro_present_y_n,RO present (Y/N).,select,False,False,,Yes | No,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Reference marks,reference_setup_point_definition_anatomical_description,Reference/setup point definition (anatomical description),textarea,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Reference marks,marks_appliedwith_count_and_locations,Marks appliedwith count and locations,select,False,False,,Tattoos — permanent | Semi-permanent marks | Surface guidance — no marks | Other) with count and locations,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Reference marks,coordinates_of_reference_point_relative_to_the_scan_origin_x_y_z_in_mm,"Coordinates of reference point relative to the scan origin (x, y, z in mm)",text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Reference marks,shift_from_reference_to_planned_isocentre_to_be_completed_at_planning_or_recorde,"Shift from reference to planned isocentre (to be completed at planning, or recorded here if isocentre set at simulation)",datetime-local,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Reference marks,photographs_of_setup_with_consent,Photographs of setup (with consent ),text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Reference marks,setup_description_narrative,Setup description narrative.,textarea,True,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Contrast,agent_volume_route_rate_timing_administered_by_lot_expiry_adverse_reaction_y_n_l,"Agent, volume, route, rate, timing, administered by, lot/expiry, adverse reaction (Y/N, link to reaction record).",select,False,False,mL,Yes | No,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Fiducials / applicators / spacers,type_number_insertion_date_inserting_clinician_location_imaging_confirmation,"Type, number, insertion date, inserting clinician, location, imaging confirmation.",date,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Issues & deviations,deviation_from_prescribed_position_or_immobilisation_y_n_description_reason_ro_n,Deviation from prescribed position or immobilisation (Y/N + description + reason + RO notified),select,False,False,,Yes | No,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Issues & deviations,patient_tolerance_issues,Patient tolerance issues,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Issues & deviations,repeat_scan_required_y_n_reason,Repeat scan required (Y/N + reason),select,True,False,,Yes | No,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Issues & deviations,additional_dose_from_repeat_imaging,Additional dose from repeat imaging.,number,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Approval,simulation_acceptable_for_planning_y_n_ro_or_delegated,Simulation acceptable for planning (Y/N — RO or delegated),select,False,False,,Yes | No,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Approval,approved_by,Approved by,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Approval,approved_at,Approved at,datetime-local,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Approval,notes_to_planning,Notes to planning.,textarea,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Calculated,time_in_position,Time in position,readonly,False,True,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Calculated,scan_extent_length,scan extent length,readonly,False,True,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,field,Calculated,interval_from_prescription_to_simulation,interval from prescription to simulation .,readonly,False,True,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,"table:Immobilisation device table (type, ID, index values, notes)","Immobilisation device table (type, ID, index values, notes)",entry,Entry,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,"table:Immobilisation device table (type, ID, index values, notes)","Immobilisation device table (type, ID, index values, notes)",date_time,Date / time,datetime-local,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,"table:Immobilisation device table (type, ID, index values, notes)","Immobilisation device table (type, ID, index values, notes)",source_owner,Source / owner,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,"table:datasets acquired (type, date, purpose, transferred)","datasets acquired (type, date, purpose, transferred)",entry,Entry,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,"table:datasets acquired (type, date, purpose, transferred)","datasets acquired (type, date, purpose, transferred)",date_time,Date / time,datetime-local,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,"table:datasets acquired (type, date, purpose, transferred)","datasets acquired (type, date, purpose, transferred)",source_owner,Source / owner,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,table:reference marks.,reference marks.,entry,Entry,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,table:reference marks.,reference marks.,date_time,Date / time,datetime-local,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-004,Simulation Request & CT-Simulation Record,C.15 Radiation Oncology,table:reference marks.,reference marks.,source_owner,Source / owner,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-005,Contouring / Structure Set,C.15 Radiation Oncology,field,Clinical / Operational Fields,structure_set_version,Structure set version,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-005,Contouring / Structure Set,C.15 Radiation Oncology,field,Clinical / Operational Fields,source_simulation_dataset,source simulation dataset,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-005,Contouring / Structure Set,C.15 Radiation Oncology,field,Clinical / Operational Fields,fusion_registrations_used_repeating_secondary_dataset_registration_method_rigid_,"fusion registrations used (repeating: secondary dataset, registration method, rigid/deformable, quality assessment, approved by)",select,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-005,Contouring / Structure Set,C.15 Radiation Oncology,field,Clinical / Operational Fields,required_structure_completeness_against_the_prescription_and_the_site_template,Required-structure completeness against the prescription and the site template,text,True,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-005,Contouring / Structure Set,C.15 Radiation Oncology,field,Clinical / Operational Fields,missing_structures_listed,Missing structures listed,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-005,Contouring / Structure Set,C.15 Radiation Oncology,field,Clinical / Operational Fields,peer_review_performed_y_n_per_rules_by_technique_site_reviewer_findings_changes_,"Peer review performed (Y/N per rules by technique/site), reviewer, findings, changes made",select,False,False,,Yes | No,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-005,Contouring / Structure Set,C.15 Radiation Oncology,field,Clinical / Operational Fields,ro_approval_statement,RO approval statement,text,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
SCR-RO-005,Contouring / Structure Set,C.15 Radiation Oncology,field,Clinical / Operational Fields,notes_to_planning,Notes to planning.,textarea,False,False,,,Pasted markdown(20260905-181629).md,Supplied PRD source
